id,Time,Tweet
1299005133078974464,2023-02-14 15:53:19+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
128254154,2023-02-14 15:53:18+00:00,"b'setup=_=&gt;{createCanvas(W=800,W)\nbackground(t=0)\nc=cos\nP=[stroke(W,0,0,9)]\nfor(i=W*3;i--;)x=400+320*sin(a=i*8/W)**3,... https://t.co/GUteBC5Dq1'"
15702729,2023-02-14 15:53:15+00:00,b'@drdangayach @neurocritical @MountSinaiNCC @MountSinaiNeuro @senelson13 @johannatfifi @MajidiShahram NCC at... https://t.co/RRtExdWypc'
1621099323177029633,2023-02-14 15:53:09+00:00,b'FDA has not found stroke risk for seniors who received Pfizer omicron booster https://t.co/0rRokh8OcY'
1432349593501589507,2023-02-14 15:53:07+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/usckDB3L6q'
1000035406946029568,2023-02-14 15:52:53+00:00,b'RT @yoonmeowbit: TWITTER PLS DO YOUR MAGIC \nSahabat aku Mut @favoojekey kena musibah ayahnya di-phk awal tahun &amp; barusan masuk RS krn str...'
1471578780,2023-02-14 15:52:52+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
22132266,2023-02-14 15:52:49+00:00,"b' Prof Eleni Mangina @elenimangina, and co-lead Dr Abraham Campbell @AbeyC, UCD School of Computer Science.\n\nSTROHA... https://t.co/ykDxGPUggK'"
22132266,2023-02-14 15:52:45+00:00,"b'Ten of the initial 26 successful teams are from UCD, and including project which feature using artificial intellige... https://t.co/MCtyWn6w0l'"
1000035406946029568,2023-02-14 15:52:23+00:00,"b'RT @favoojekey: Hallo aku minta tolong bantu RT ya, karena aku lagi BU banget untuk biaya pengobatan bapakku\n\nYuk jajan jualanku ada pc h...'"
1584938482820079620,2023-02-14 15:52:21+00:00,b'just heard laine talking to someone on the phone in estonian and legitimately thought she was having a stroke or something for a few seconds'
1302321182130147328,2023-02-14 15:52:16+00:00,"b'RT @favoojekey: Hallo aku minta tolong bantu RT ya, karena aku lagi BU banget untuk biaya pengobatan bapakku\n\nYuk jajan jualanku ada pc h...'"
910520075836198912,2023-02-14 15:52:12+00:00,"b'First Aid/Nutrition - CPR, how to recognize signs of a stroke, of dementia etc., how to bind wounds, how to eat in... https://t.co/BohNDsyvhp'"
1467825230911520775,2023-02-14 15:52:07+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana \ncage the elephan... https://t.co/FEbbvsVTW5'
1516461362645389314,2023-02-14 15:52:04+00:00,"b'RT @favoojekey: Hallo aku minta tolong bantu RT ya, karena aku lagi BU banget untuk biaya pengobatan bapakku\n\nYuk jajan jualanku ada pc h...'"
929303930730831872,2023-02-14 15:52:00+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
